,itemLabel,item,image,occupationLabel,genderLabel,bdayLabel,citizenshipLabel
9,Woody Allen,http://www.wikidata.org/entity/Q25089,http://commons.wikimedia.org/wiki/Special:FilePath/Woody%20Allen%20Cannes%202011.jpg,film producer,male,1935-12-01T00:00:00Z,United States of America
10,Woody Allen,http://www.wikidata.org/entity/Q25089,http://commons.wikimedia.org/wiki/Special:FilePath/Woody%20Allen%20Cannes%202011.jpg,film actor,male,1935-12-01T00:00:00Z,United States of America
11,Woody Allen,http://www.wikidata.org/entity/Q25089,http://commons.wikimedia.org/wiki/Special:FilePath/Woody%20Allen%20Cannes%202011.jpg,jazz musician,male,1935-12-01T00:00:00Z,United States of America
12,Woody Allen,http://www.wikidata.org/entity/Q25089,http://commons.wikimedia.org/wiki/Special:FilePath/Woody%20Allen%20Cannes%202011.jpg,science fiction writer,male,1935-12-01T00:00:00Z,United States of America
0,Steve McQueen,http://www.wikidata.org/entity/Q159347,http://commons.wikimedia.org/wiki/Special:FilePath/Steve%20McQueen.png,actor,male,1930-03-24T00:00:00Z,United States of America
1,Steve McQueen,http://www.wikidata.org/entity/Q159347,http://commons.wikimedia.org/wiki/Special:FilePath/Steve%20McQueen%20Neile%20Adams%201960.JPG,actor,male,1930-03-24T00:00:00Z,United States of America
2,Steve McQueen,http://www.wikidata.org/entity/Q159347,http://commons.wikimedia.org/wiki/Special:FilePath/Steve%20McQueen.png,stage actor,male,1930-03-24T00:00:00Z,United States of America
3,Steve McQueen,http://www.wikidata.org/entity/Q159347,http://commons.wikimedia.org/wiki/Special:FilePath/Steve%20McQueen%20Neile%20Adams%201960.JPG,stage actor,male,1930-03-24T00:00:00Z,United States of America
4,Steve McQueen,http://www.wikidata.org/entity/Q159347,http://commons.wikimedia.org/wiki/Special:FilePath/Steve%20McQueen.png,motorcycle racer,male,1930-03-24T00:00:00Z,United States of America
5,Steve McQueen,http://www.wikidata.org/entity/Q159347,http://commons.wikimedia.org/wiki/Special:FilePath/Steve%20McQueen%20Neile%20Adams%201960.JPG,motorcycle racer,male,1930-03-24T00:00:00Z,United States of America
6,Steve McQueen,http://www.wikidata.org/entity/Q159347,http://commons.wikimedia.org/wiki/Special:FilePath/Steve%20McQueen.png,racing automobile driver,male,1930-03-24T00:00:00Z,United States of America
7,Steve McQueen,http://www.wikidata.org/entity/Q159347,http://commons.wikimedia.org/wiki/Special:FilePath/Steve%20McQueen%20Neile%20Adams%201960.JPG,racing automobile driver,male,1930-03-24T00:00:00Z,United States of America
8,Steve McQueen,http://www.wikidata.org/entity/Q159347,http://commons.wikimedia.org/wiki/Special:FilePath/Steve%20McQueen.png,television actor,male,1930-03-24T00:00:00Z,United States of America
9,Steve McQueen,http://www.wikidata.org/entity/Q159347,http://commons.wikimedia.org/wiki/Special:FilePath/Steve%20McQueen%20Neile%20Adams%201960.JPG,television actor,male,1930-03-24T00:00:00Z,United States of America
10,Steve McQueen,http://www.wikidata.org/entity/Q159347,http://commons.wikimedia.org/wiki/Special:FilePath/Steve%20McQueen.png,film actor,male,1930-03-24T00:00:00Z,United States of America
11,Steve McQueen,http://www.wikidata.org/entity/Q159347,http://commons.wikimedia.org/wiki/Special:FilePath/Steve%20McQueen%20Neile%20Adams%201960.JPG,film actor,male,1930-03-24T00:00:00Z,United States of America
0,Orson Welles,http://www.wikidata.org/entity/Q24829,http://commons.wikimedia.org/wiki/Special:FilePath/Orson%20Welles%201937%20cr3-4.jpg,screenwriter,male,1915-05-06T00:00:00Z,United States of America
1,Orson Welles,http://www.wikidata.org/entity/Q24829,http://commons.wikimedia.org/wiki/Special:FilePath/Orson%20Welles%201937%20cr3-4.jpg,actor,male,1915-05-06T00:00:00Z,United States of America
2,Orson Welles,http://www.wikidata.org/entity/Q24829,http://commons.wikimedia.org/wiki/Special:FilePath/Orson%20Welles%201937%20cr3-4.jpg,playwright,male,1915-05-06T00:00:00Z,United States of America
3,Orson Welles,http://www.wikidata.org/entity/Q24829,http://commons.wikimedia.org/wiki/Special:FilePath/Orson%20Welles%201937%20cr3-4.jpg,character actor,male,1915-05-06T00:00:00Z,United States of America
4,Orson Welles,http://www.wikidata.org/entity/Q24829,http://commons.wikimedia.org/wiki/Special:FilePath/Orson%20Welles%201937%20cr3-4.jpg,theatrical producer,male,1915-05-06T00:00:00Z,United States of America
5,Orson Welles,http://www.wikidata.org/entity/Q24829,http://commons.wikimedia.org/wiki/Special:FilePath/Orson%20Welles%201937%20cr3-4.jpg,stage actor,male,1915-05-06T00:00:00Z,United States of America
6,Orson Welles,http://www.wikidata.org/entity/Q24829,http://commons.wikimedia.org/wiki/Special:FilePath/Orson%20Welles%201937%20cr3-4.jpg,voice actor,male,1915-05-06T00:00:00Z,United States of America
7,Orson Welles,http://www.wikidata.org/entity/Q24829,http://commons.wikimedia.org/wiki/Special:FilePath/Orson%20Welles%201937%20cr3-4.jpg,film director,male,1915-05-06T00:00:00Z,United States of America
8,Orson Welles,http://www.wikidata.org/entity/Q24829,http://commons.wikimedia.org/wiki/Special:FilePath/Orson%20Welles%201937%20cr3-4.jpg,radio personality,male,1915-05-06T00:00:00Z,United States of America
9,Orson Welles,http://www.wikidata.org/entity/Q24829,http://commons.wikimedia.org/wiki/Special:FilePath/Orson%20Welles%201937%20cr3-4.jpg,film producer,male,1915-05-06T00:00:00Z,United States of America
10,Orson Welles,http://www.wikidata.org/entity/Q24829,http://commons.wikimedia.org/wiki/Special:FilePath/Orson%20Welles%201937%20cr3-4.jpg,theatrical director,male,1915-05-06T00:00:00Z,United States of America
11,Orson Welles,http://www.wikidata.org/entity/Q24829,http://commons.wikimedia.org/wiki/Special:FilePath/Orson%20Welles%201937%20cr3-4.jpg,director,male,1915-05-06T00:00:00Z,United States of America
12,Orson Welles,http://www.wikidata.org/entity/Q24829,http://commons.wikimedia.org/wiki/Special:FilePath/Orson%20Welles%201937%20cr3-4.jpg,film editor,male,1915-05-06T00:00:00Z,United States of America
13,Orson Welles,http://www.wikidata.org/entity/Q24829,http://commons.wikimedia.org/wiki/Special:FilePath/Orson%20Welles%201937%20cr3-4.jpg,librettist,male,1915-05-06T00:00:00Z,United States of America
14,Orson Welles,http://www.wikidata.org/entity/Q24829,http://commons.wikimedia.org/wiki/Special:FilePath/Orson%20Welles%201937%20cr3-4.jpg,television actor,male,1915-05-06T00:00:00Z,United States of America
15,Orson Welles,http://www.wikidata.org/entity/Q24829,http://commons.wikimedia.org/wiki/Special:FilePath/Orson%20Welles%201937%20cr3-4.jpg,film actor,male,1915-05-06T00:00:00Z,United States of America
16,Orson Welles,http://www.wikidata.org/entity/Q24829,http://commons.wikimedia.org/wiki/Special:FilePath/Orson%20Welles%201937%20cr3-4.jpg,magician,male,1915-05-06T00:00:00Z,United States of America
0,Robert Redford,http://www.wikidata.org/entity/Q59215,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Redford%20%28cropped%29.jpg,actor,male,1936-08-18T00:00:00Z,United States of America
1,Robert Redford,http://www.wikidata.org/entity/Q59215,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Redford%20%28cropped%29.jpg,businessperson,male,1936-08-18T00:00:00Z,United States of America
2,Robert Redford,http://www.wikidata.org/entity/Q59215,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Redford%20%28cropped%29.jpg,executive producer,male,1936-08-18T00:00:00Z,United States of America
3,Robert Redford,http://www.wikidata.org/entity/Q59215,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Redford%20%28cropped%29.jpg,stage actor,male,1936-08-18T00:00:00Z,United States of America
4,Robert Redford,http://www.wikidata.org/entity/Q59215,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Redford%20%28cropped%29.jpg,voice actor,male,1936-08-18T00:00:00Z,United States of America
5,Robert Redford,http://www.wikidata.org/entity/Q59215,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Redford%20%28cropped%29.jpg,film director,male,1936-08-18T00:00:00Z,United States of America
6,Robert Redford,http://www.wikidata.org/entity/Q59215,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Redford%20%28cropped%29.jpg,film producer,male,1936-08-18T00:00:00Z,United States of America
7,Robert Redford,http://www.wikidata.org/entity/Q59215,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Redford%20%28cropped%29.jpg,environmentalist,male,1936-08-18T00:00:00Z,United States of America
8,Robert Redford,http://www.wikidata.org/entity/Q59215,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Redford%20%28cropped%29.jpg,television actor,male,1936-08-18T00:00:00Z,United States of America
9,Robert Redford,http://www.wikidata.org/entity/Q59215,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Redford%20%28cropped%29.jpg,film actor,male,1936-08-18T00:00:00Z,United States of America
0,James Dean,http://www.wikidata.org/entity/Q83359,http://commons.wikimedia.org/wiki/Special:FilePath/James%20Dean%20in%20Rebel%20Without%20a%20Cause.jpg,actor,male,1931-02-08T00:00:00Z,United States of America
1,James Dean,http://www.wikidata.org/entity/Q83359,http://commons.wikimedia.org/wiki/Special:FilePath/James%20Dean%20in%20Rebel%20Without%20a%20Cause.jpg,stage actor,male,1931-02-08T00:00:00Z,United States of America
2,James Dean,http://www.wikidata.org/entity/Q83359,http://commons.wikimedia.org/wiki/Special:FilePath/James%20Dean%20in%20Rebel%20Without%20a%20Cause.jpg,racing automobile driver,male,1931-02-08T00:00:00Z,United States of America
3,James Dean,http://www.wikidata.org/entity/Q83359,http://commons.wikimedia.org/wiki/Special:FilePath/James%20Dean%20in%20Rebel%20Without%20a%20Cause.jpg,television actor,male,1931-02-08T00:00:00Z,United States of America
4,James Dean,http://www.wikidata.org/entity/Q83359,http://commons.wikimedia.org/wiki/Special:FilePath/James%20Dean%20in%20Rebel%20Without%20a%20Cause.jpg,film actor,male,1931-02-08T00:00:00Z,United States of America
0,Charlton Heston,http://www.wikidata.org/entity/Q80739,http://commons.wikimedia.org/wiki/Special:FilePath/Charlton%20Heston%20-%201953.jpg,screenwriter,male,1923-10-04T00:00:00Z,United States of America
1,Charlton Heston,http://www.wikidata.org/entity/Q80739,http://commons.wikimedia.org/wiki/Special:FilePath/Charlton%20Heston%20-%201953.jpg,actor,male,1923-10-04T00:00:00Z,United States of America
2,Charlton Heston,http://www.wikidata.org/entity/Q80739,http://commons.wikimedia.org/wiki/Special:FilePath/Charlton%20Heston%20-%201953.jpg,writer,male,1923-10-04T00:00:00Z,United States of America
3,Charlton Heston,http://www.wikidata.org/entity/Q80739,http://commons.wikimedia.org/wiki/Special:FilePath/Charlton%20Heston%20-%201953.jpg,stage actor,male,1923-10-04T00:00:00Z,United States of America
4,Charlton Heston,http://www.wikidata.org/entity/Q80739,http://commons.wikimedia.org/wiki/Special:FilePath/Charlton%20Heston%20-%201953.jpg,voice actor,male,1923-10-04T00:00:00Z,United States of America
5,Charlton Heston,http://www.wikidata.org/entity/Q80739,http://commons.wikimedia.org/wiki/Special:FilePath/Charlton%20Heston%20-%201953.jpg,film director,male,1923-10-04T00:00:00Z,United States of America
6,Charlton Heston,http://www.wikidata.org/entity/Q80739,http://commons.wikimedia.org/wiki/Special:FilePath/Charlton%20Heston%20-%201953.jpg,television actor,male,1923-10-04T00:00:00Z,United States of America
7,Charlton Heston,http://www.wikidata.org/entity/Q80739,http://commons.wikimedia.org/wiki/Special:FilePath/Charlton%20Heston%20-%201953.jpg,film actor,male,1923-10-04T00:00:00Z,United States of America
8,Charlton Heston,http://www.wikidata.org/entity/Q80739,http://commons.wikimedia.org/wiki/Special:FilePath/Charlton%20Heston%20-%201953.jpg,trade unionist,male,1923-10-04T00:00:00Z,United States of America
9,Charlton Heston,http://www.wikidata.org/entity/Q80739,http://commons.wikimedia.org/wiki/Special:FilePath/Charlton%20Heston%20-%201953.jpg,autobiographer,male,1923-10-04T00:00:00Z,United States of America
0,Gene Kelly,http://www.wikidata.org/entity/Q73089,http://commons.wikimedia.org/wiki/Special:FilePath/Gene%20kelly.jpg,screenwriter,male,1912-08-23T00:00:00Z,United States of America
1,Gene Kelly,http://www.wikidata.org/entity/Q73089,http://commons.wikimedia.org/wiki/Special:FilePath/Gene%20kelly.jpg,actor,male,1912-08-23T00:00:00Z,United States of America
2,Gene Kelly,http://www.wikidata.org/entity/Q73089,http://commons.wikimedia.org/wiki/Special:FilePath/Gene%20kelly.jpg,singer,male,1912-08-23T00:00:00Z,United States of America
3,Gene Kelly,http://www.wikidata.org/entity/Q73089,http://commons.wikimedia.org/wiki/Special:FilePath/Gene%20kelly.jpg,stage actor,male,1912-08-23T00:00:00Z,United States of America
4,Gene Kelly,http://www.wikidata.org/entity/Q73089,http://commons.wikimedia.org/wiki/Special:FilePath/Gene%20kelly.jpg,choreographer,male,1912-08-23T00:00:00Z,United States of America
5,Gene Kelly,http://www.wikidata.org/entity/Q73089,http://commons.wikimedia.org/wiki/Special:FilePath/Gene%20kelly.jpg,film director,male,1912-08-23T00:00:00Z,United States of America
6,Gene Kelly,http://www.wikidata.org/entity/Q73089,http://commons.wikimedia.org/wiki/Special:FilePath/Gene%20kelly.jpg,film producer,male,1912-08-23T00:00:00Z,United States of America
7,Gene Kelly,http://www.wikidata.org/entity/Q73089,http://commons.wikimedia.org/wiki/Special:FilePath/Gene%20kelly.jpg,dancer,male,1912-08-23T00:00:00Z,United States of America
8,Gene Kelly,http://www.wikidata.org/entity/Q73089,http://commons.wikimedia.org/wiki/Special:FilePath/Gene%20kelly.jpg,television actor,male,1912-08-23T00:00:00Z,United States of America
9,Gene Kelly,http://www.wikidata.org/entity/Q73089,http://commons.wikimedia.org/wiki/Special:FilePath/Gene%20kelly.jpg,film actor,male,1912-08-23T00:00:00Z,United States of America
0,Robert Mitchum,http://www.wikidata.org/entity/Q16472,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Mitchum%201949%20%28no%20signature%29.jpg,screenwriter,male,1917-08-06T00:00:00Z,United States of America
1,Robert Mitchum,http://www.wikidata.org/entity/Q16472,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Mitchum%201949%20%28no%20signature%29.jpg,actor,male,1917-08-06T00:00:00Z,United States of America
2,Robert Mitchum,http://www.wikidata.org/entity/Q16472,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Mitchum%201949%20%28no%20signature%29.jpg,singer,male,1917-08-06T00:00:00Z,United States of America
3,Robert Mitchum,http://www.wikidata.org/entity/Q16472,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Mitchum%201949%20%28no%20signature%29.jpg,songwriter,male,1917-08-06T00:00:00Z,United States of America
4,Robert Mitchum,http://www.wikidata.org/entity/Q16472,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Mitchum%201949%20%28no%20signature%29.jpg,television actor,male,1917-08-06T00:00:00Z,United States of America
5,Robert Mitchum,http://www.wikidata.org/entity/Q16472,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Mitchum%201949%20%28no%20signature%29.jpg,film actor,male,1917-08-06T00:00:00Z,United States of America
0,Bill Murray,http://www.wikidata.org/entity/Q29250,http://commons.wikimedia.org/wiki/Special:FilePath/Bill%20Murray-8882.jpg,screenwriter,male,1950-09-21T00:00:00Z,United States of America
1,Bill Murray,http://www.wikidata.org/entity/Q29250,http://commons.wikimedia.org/wiki/Special:FilePath/Bill%20Murray-8882.jpg,comedian,male,1950-09-21T00:00:00Z,United States of America
2,Bill Murray,http://www.wikidata.org/entity/Q29250,http://commons.wikimedia.org/wiki/Special:FilePath/Bill%20Murray-8882.jpg,character actor,male,1950-09-21T00:00:00Z,United States of America
3,Bill Murray,http://www.wikidata.org/entity/Q29250,http://commons.wikimedia.org/wiki/Special:FilePath/Bill%20Murray-8882.jpg,voice actor,male,1950-09-21T00:00:00Z,United States of America
4,Bill Murray,http://www.wikidata.org/entity/Q29250,http://commons.wikimedia.org/wiki/Special:FilePath/Bill%20Murray-8882.jpg,film director,male,1950-09-21T00:00:00Z,United States of America
5,Bill Murray,http://www.wikidata.org/entity/Q29250,http://commons.wikimedia.org/wiki/Special:FilePath/Bill%20Murray-8882.jpg,film producer,male,1950-09-21T00:00:00Z,United States of America
6,Bill Murray,http://www.wikidata.org/entity/Q29250,http://commons.wikimedia.org/wiki/Special:FilePath/Bill%20Murray-8882.jpg,television actor,male,1950-09-21T00:00:00Z,United States of America
7,Bill Murray,http://www.wikidata.org/entity/Q29250,http://commons.wikimedia.org/wiki/Special:FilePath/Bill%20Murray-8882.jpg,film actor,male,1950-09-21T00:00:00Z,United States of America
8,Bill Murray,http://www.wikidata.org/entity/Q29250,http://commons.wikimedia.org/wiki/Special:FilePath/Bill%20Murray-8882.jpg,autobiographer,male,1950-09-21T00:00:00Z,United States of America
0,Samuel L. Jackson,http://www.wikidata.org/entity/Q172678,http://commons.wikimedia.org/wiki/Special:FilePath/SamuelLJackson.jpg,actor,male,1948-12-21T00:00:00Z,United States of America
1,Samuel L. Jackson,http://www.wikidata.org/entity/Q172678,http://commons.wikimedia.org/wiki/Special:FilePath/SamuelLJackson.jpg,actor,male,1948-12-21T00:00:00Z,Gabon
2,Samuel L. Jackson,http://www.wikidata.org/entity/Q172678,http://commons.wikimedia.org/wiki/Special:FilePath/SamuelLJackson.jpg,television producer,male,1948-12-21T00:00:00Z,United States of America
3,Samuel L. Jackson,http://www.wikidata.org/entity/Q172678,http://commons.wikimedia.org/wiki/Special:FilePath/SamuelLJackson.jpg,television producer,male,1948-12-21T00:00:00Z,Gabon
4,Samuel L. Jackson,http://www.wikidata.org/entity/Q172678,http://commons.wikimedia.org/wiki/Special:FilePath/SamuelLJackson.jpg,character actor,male,1948-12-21T00:00:00Z,United States of America
5,Samuel L. Jackson,http://www.wikidata.org/entity/Q172678,http://commons.wikimedia.org/wiki/Special:FilePath/SamuelLJackson.jpg,character actor,male,1948-12-21T00:00:00Z,Gabon
6,Samuel L. Jackson,http://www.wikidata.org/entity/Q172678,http://commons.wikimedia.org/wiki/Special:FilePath/SamuelLJackson.jpg,voice actor,male,1948-12-21T00:00:00Z,United States of America
7,Samuel L. Jackson,http://www.wikidata.org/entity/Q172678,http://commons.wikimedia.org/wiki/Special:FilePath/SamuelLJackson.jpg,voice actor,male,1948-12-21T00:00:00Z,Gabon
8,Samuel L. Jackson,http://www.wikidata.org/entity/Q172678,http://commons.wikimedia.org/wiki/Special:FilePath/SamuelLJackson.jpg,film producer,male,1948-12-21T00:00:00Z,United States of America
9,Samuel L. Jackson,http://www.wikidata.org/entity/Q172678,http://commons.wikimedia.org/wiki/Special:FilePath/SamuelLJackson.jpg,film producer,male,1948-12-21T00:00:00Z,Gabon
10,Samuel L. Jackson,http://www.wikidata.org/entity/Q172678,http://commons.wikimedia.org/wiki/Special:FilePath/SamuelLJackson.jpg,television actor,male,1948-12-21T00:00:00Z,United States of America
